MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368127690,2024-01-01T00:00:28,29.58104,-84.44965,7.8,134.9,511,THE LOWER PLACE,IMO0000000,WDL4057,37,,13,7,,,B
338361102,2024-01-01T00:00:35,32.72633,-117.20061,0,66,53,BOSSA NOVA,IMO0000000,,37,,10,4,,,B
366848260,2024-01-01T00:00:37,40.10261,-74.04302,0,36.4,511,JERSEY PRIDE,IMO0000000,WDA7886,30,,34,10,,,B
368106960,2024-01-01T00:00:39,47.39402,-122.463,0,360,511,KAI MANU,IMO0000000,WDK9825,37,,3,0,,,B
368200240,2024-01-01T00:00:40,33.72373,-118.28078,0.3,360,511,PACIFIC MOON,IMO0000000,WDM3761,34,,16,6,,,B
338396377,2024-01-01T00:00:42,47.62781,-122.38808,0,360,511,LIVE MAS,IMO0000000,,37,,22,6,,,B
367698670,2024-01-01T00:00:44,47.38435,-122.44601,6.9,31.8,33,EQUUS,IMO0000000,WDI4441,36,,16,5,,,B
368139150,2024-01-01T00:00:47,47.72363,-122.65137,0,360,511,RAVEN,IMO0000000,WDL5232,37,,22,6,,,B
338237814,2024-01-01T00:00:54,47.26263,-122.35933,0,360,511,DOS MAS,IMO0000000,,37,,16,7,,,B
368104320,2024-01-01T00:00:55,25.31266,-80.28108,0,174.2,280,INTUITION,IMO1295533,UDM7972,37,5,39,10,0,0,A
338246049,2024-01-01T00:00:52,29.54509,-95.04604,0,310.4,86,MAGGIE MAE,IMO0000000,NA,37,,15,5,,,B
367734870,2024-01-01T00:00:58,47.62142,-122.51916,0,16.3,187,CHARLEVOIX,IMO0000000,WDI8056,37,,19,6,,,B
636022855,2024-01-01T00:00:59,45.6429,-122.77172,0,179,229,MINORCA,IMO9956214,5LKT2,70,5,229,32,13.1,70,A
366999983,2024-01-01T00:00:59,44.10481,-69.10101,0,11.6,271,CG THUNDER BAY,IMO8635203,NNTB,90,5,42,12,4,90,A
338054506,2024-01-01T00:01:04,27.72726,-82.69022,0,0,511,CERBERA,IMO0000000,,37,,15,5,,,B
367451430,2024-01-01T00:01:06,34.72141,-76.67033,0.1,10.2,511,DEBRA LEE,IMO8958708,WDF4397,30,,25,7,,,B
367833000,2024-01-01T00:00:50,37.7484,-122.37967,0,0,266,CAPELLA,IMO7223508,NBXO,70,5,288,32,8.9,70,A
338323408,2024-01-01T00:01:08,47.68005,-122.40869,0,360,511,MARGARET B3,IMO0000000,,37,,18,5,,,B
636021047,2024-01-01T00:01:02,33.68003,-118.1211,0.1,210.8,270,BASRA,IMO9876438,5LBZ5,80,1,339,60,14,80,A
338399761,2024-01-01T00:01:08,37.51273,-122.19593,0,313.2,56,MISS LINDY,IMO0000000,,37,,12,3,,,B
367455140,2024-01-01T00:01:11,38.63297,-75.61691,0,136,202,D GRAY KIMEL,,WCZ9768,31,0,16,8,2.5,31,A
338172029,2024-01-01T00:00:11,33.46028,-117.69513,0,311.2,511,GOTTA GO,IMO0000000,,37,,10,4,,,B
367120060,2024-01-01T00:00:11,36.97121,-76.41546,0,182.4,511,BEACHCOMBER,IMO7944827,WDD2799,30,,20,6,,,B
338196719,2024-01-01T00:00:12,37.51261,-122.19271,0,49.5,511,FAR NIENTE,IMO0000000,,37,,20,10,,,B
367333920,2024-01-01T00:00:13,38.79708,-82.21295,4.4,36.6,38,MICHAEL T SOMALES,,WDH3368,31,1,37,11,3.2,31,A
477881600,2024-01-01T00:00:10,18.28194,-69.87926,1,153.6,79,SEAFRONTIER,IMO9457268,VRHA3,80,0,183,32,9.4,80,A
367557020,2024-01-01T00:00:15,42.31077,-124.44026,7.9,160.6,511,INSPIRATION,IMO0000000,WDG6440,30,,21,7,,,B
338472852,2024-01-01T00:00:16,47.64753,-122.28897,5.7,266.5,511,SQUID,IMO0000000,,37,,12,4,,,B
338418221,2024-01-01T00:00:17,33.84553,-118.39602,0,101.6,511,,IMO0000000,,39,,0,0,,,B
338403129,2024-01-01T00:00:20,32.70708,-117.16744,0,11.5,511,SEADUCTION,IMO0000000,,37,,12,6,,,B
368325130,2024-01-01T00:00:24,48.10596,-122.77767,0,360,511,WE SHOULD,IMO0000000,WDN9236,37,,16,5,,,B
367066790,2024-01-01T00:00:25,29.30931,-94.79358,0,316.6,511,ELISSA,IMO5072060,WSD3050,37,5,41,8,3.1,90,A
367349290,2024-01-01T00:00:27,40.94686,-73.07385,0,19.9,511,SMOKE & MIRRORS,IMO0000000,WDE4141,36,,13,4,,,B
367535790,2024-01-01T00:00:28,47.65655,-122.37952,0.1,288.9,511,JEAN D,IMO0000000,WDG4365,30,,19,5,,,B
367793060,2024-01-01T00:00:29,29.84762,-85.29342,4.6,221.3,511,MOONRAKER,IMO0000000,WDP2694,37,,20,8,,,B
338397502,2024-01-01T00:00:31,30.43545,-86.586,0,307.6,511,ASTRA,IMO0000000,,37,,0,4,,,B
338247363,2024-01-01T00:00:32,25.78929,-80.23435,0.4,40,511,BALLYHOO,IMO0000000,,37,,24,7,,,B
368024740,2024-01-01T00:01:10,33.74723,-118.21566,0.1,44,101,PILOT BOAT ORION,,WDJ9306,50,0,19,6,0,50,A
316053586,2024-01-01T00:00:36,49.37908,-123.33134,0.4,360,511,BOWEN RESPONDER,IMO0000000,,58,,9,3,,,B
338469965,2024-01-01T00:00:36,28.2358,-82.75594,0,66.4,511,FLOATER,IMO0000000,,37,,10,10,,,B
316021351,2024-01-01T00:00:16,49.29477,-123.13293,0,270.9,511,BRITANNIA,IMO8120650,VY5348,60,0,38,10,5.4,60,A
367672550,2024-01-01T00:01:05,28.95558,-92.82987,18.6,326.8,334,MR J O,IMO8998174,WDH9885,40,0,51,9,2,40,A
368212230,2024-01-01T00:00:05,30.66524,-88.03205,0,349.6,249,NIKE,,WDM5064,52,15,30,14,0,52,A
255802560,2024-01-01T00:00:04,32.76895,-78.35478,2.8,44.8,344,HANSA SALZBURG,IMO9516753,CQPD,70,0,175,27,9.7,71,A
367787650,2024-01-01T00:00:03,29.92744,-90.0617,8.2,29.9,25,JUSTICE,,WDJ5437,31,5,115,18,3.1,57,A
367758960,2024-01-01T00:01:03,40.50545,-80.09177,5,113.7,112,VERNON M WEILAND,IMO8635708,WDJ2501,31,12,24,9,12.9,0,A
366709770,2024-01-01T00:00:02,48.56093,-122.84722,16.3,331.9,331,WSF CHELAN,IMO7808140,WCX7878,60,0,100,24,5.1,60,A
366892180,2024-01-01T00:00:02,32.69506,-117.15126,0,91.3,313,J M HIDALGO,,WDB3867,32,0,25,18,0,32,A
367486980,2024-01-01T00:00:10,29.26208,-94.99336,5.2,40.9,37,CAPT FRANK GIBSON,,WDF7678,31,12,96,16,2.5,90,A
367767410,2024-01-01T00:00:01,46.00876,-122.84903,0,360,511,MULE,,WDJ3372,30,0,13,4,1.4,50,A
367709050,2024-01-01T00:00:17,47.66735,-122.38803,0,187.8,511,SEA STORM,IMO8103042,WDI5485,30,0,40,10,4,30,A
368157160,2024-01-01T00:00:08,29.92904,-81.30967,0,149.8,511,MISS DOT G,,WDL7108,31,0,22,8,0,31,A
367561370,2024-01-01T00:00:26,26.06028,-97.21437,0,313.1,153,GORDON A KEENAN,,WDG6853,52,12,25,12,2.6,52,A
333333333,2024-01-01T00:00:03,25.31075,-80.27941,0,187.2,174,III AMIGOS,,,0,15,31,6,0,0,A
367313760,2024-01-01T00:00:08,38.95073,-74.90521,0,214,511,ST JOHNS RIVER,,WDD9610,60,15,18,6,0,0,A
338926412,2024-01-01T00:00:03,24.56541,-81.79953,0,0,277,CG ISAAC MAYO,,NEAP,55,0,46,7,3,55,A
366997830,2024-01-01T00:00:08,29.96011,-90.28816,0,200,244,LAUREN ELIZABETH,IMO8635796,WDC2795,52,12,20,8,3.1,52,A
367608420,2024-01-01T00:00:08,46.02877,-122.87671,0,67.4,511,PETER J BRIX,IMO9772905,WDH3546,31,0,25,8,0,31,A
311000187,2024-01-01T00:00:08,45.79855,-122.78623,13.3,327.2,326,HARVEST LEADER,IMO9690523,C6AX8,70,0,200,36,10,70,A
366725230,2024-01-01T00:00:10,40.64041,-74.12823,0,266.5,128,FRANKLIN REINAUER,IMO8987462,WCW8832,52,5,26,10,3.6,52,A
367082230,2024-01-01T00:00:43,46.74954,-92.13117,0,309,136,JOSEPH L BLOCK,IMO7502320,WXY6216,79,5,222,24,8.2,79,A
368288240,2024-01-01T00:00:49,48.53872,-123.01428,0,360,511,PREMIER CRU,IMO0000000,WDN5241,37,,16,5,,,B
368286770,2024-01-01T00:00:13,29.67161,-91.13462,0,360,511,RENEGADE,IMO0059380,WDN5067,31,12,146,43,2.8,31,A
316001836,2024-01-01T00:00:03,43.63687,-79.35247,0,278.2,329,CSL TADOUSSAC,IMO6918716,VDWB,70,0,223,23,7.3,70,A
368244870,2024-01-01T00:00:50,48.39496,-122.49683,0,360,511,PUFFIN,IMO0000000,WDM8611,37,,20,6,,,B
366946090,2024-01-01T00:00:04,40.73034,-74.01432,0,0,511,CORNUCOPIA MAJESTY,IMO100990930,WDH5940,60,0,65,20,4,60,A
316001556,2024-01-01T00:00:04,48.4236,-123.3855,0,309.7,219,CCGS CAPE SUTIL,,CFE9808,51,15,15,5,0,51,A
367748320,2024-01-01T00:00:08,35.07791,-90.12064,0.3,108.2,511,ENERGY,,WDI9406,31,12,216,27,3.5,57,A
367614940,2024-01-01T00:00:04,29.70697,-95.04613,0,353.2,90,JERIS AUTHEMENT,IMO101252182,WDH4175,52,0,27,12,3.1,57,A
367627320,2024-01-01T00:00:09,29.94792,-91.85218,0,295.4,511,ROCKFISH,IMO8763024,WDH5372,90,0,22,17,4,90,A
368084140,2024-01-01T00:00:03,30.06935,-90.89614,3.2,170.5,42,KOLBI MICHELLE,,WDK7405,31,5,21,8,2.8,31,A
368183220,2024-01-01T00:00:11,29.21729,-90.22111,0,296.4,202,CAPT WOODROW,IMO1063439,WDL9895,70,5,64,15,3.5,70,A
338141846,2024-01-01T00:00:57,29.54376,-95.0437,0,360,511,RAGGED EDGE,IMO0000000,,37,,19,4,,,B
352001885,2024-01-01T00:00:04,29.43056,-93.69023,0,207.6,141,ENEOS WISDOM,IMO9935507,3E3699,80,1,230,36,8.4,80,A
368337650,2024-01-01T00:00:08,47.66747,-122.39328,0,73,511,LUNA,,WDP2580,0,15,24,7,0,0,A
367656430,2024-01-01T00:00:06,29.95711,-93.86467,0.1,139.5,511,UNCLE GEORGE,IMO8851120,WDH8275,31,15,20,7,3,31,A
367552070,2024-01-01T00:00:14,31.0107,-88.00093,7.3,271.5,265,CHARLES HAUN,,WDG5959,31,12,185,34,2.8,52,A
367349770,2024-01-01T00:00:00,47.66698,-122.39182,0,177.8,0,POINT FERMIN,IMO7531838,WDE4178,31,0,32,10,4.3,31,A
368077970,2024-01-01T00:00:18,29.62813,-90.93245,0,42.5,359,KARNES,IMO1250883,WDK6777,57,5,115,17,2.5,57,A
367033730,2024-01-01T00:00:27,29.38506,-94.76858,0,308.3,45,JESSICA LYN,,WDC4973,52,5,70,10,3.1,52,A
366921080,2024-01-01T00:00:05,29.95569,-90.04307,0.1,178.2,511,MIRIAM W COOPER,,WDB6267,52,0,32,8,4,52,A
636023452,2024-01-01T00:00:31,49.28924,-123.07875,0,180.3,180,SHINE AMBER,IMO9971458,5LNU3,70,5,229,32,13,70,A
367602710,2024-01-01T00:00:02,29.56425,-90.38854,0,244.5,106,ABI C,IMO9370692,WDH2939,70,0,39,10,3.3,70,A
238020000,2024-01-01T00:01:00,29.09818,-94.62626,0,95.6,164,FRANKOPAN,IMO9796731,9A3552,80,1,250,44,13,0,A
303295000,2024-01-01T00:00:02,47.98235,-122.21985,0,215.3,511,MALOLO,IMO7614082,WYH6327,31,11,32,9,4.5,31,A
368019930,2024-01-01T00:00:08,34.14783,-119.20304,0,6.1,272,TERESA BRUSCO,,WDJ8801,52,0,24,10,3.2,52,A
368255020,2024-01-01T00:00:09,41.64672,-87.47197,0,89.7,269,WALTER E. BLESSEY JR,,WDM9687,31,12,31,10,3.1,57,A
367768250,2024-01-01T00:00:07,27.84009,-97.06901,0,325.3,511,R E STOTZER JR,,WDJ3467,60,0,26,14,3.6,60,A
636020285,2024-01-01T00:00:31,37.21405,-76.12818,0,62.4,9,AUGUST OLDENDORFF,IMO9692686,D5YN5,70,1,198,32,6.5,70,A
367702460,2024-01-01T00:01:04,29.99861,-90.8008,9,39.6,44,SAFETY JOURNEY,,WDI4830,31,0,23,10,3,31,A
367532830,2024-01-01T00:00:08,30.05427,-90.84194,0,72,335,CAROL MCMANUS,IMO8836651,WDK9654,31,12,233,54,3,57,A
366954430,2024-01-01T00:00:15,46.16725,-123.91595,0,356.2,178,CAPT RYAN,IMO100900000,WDB8186,30,5,19,7,2.8,30,A
368116140,2024-01-01T00:01:04,40.70403,-73.97621,0.1,159.1,289,SIGNS TO LIBERTY,,WDL2863,60,0,28,9,0,60,A
316001556,2024-01-01T00:01:13,48.4236,-123.3855,0,44.5,217,CCGS CAPE SUTIL,,CFE9808,51,15,15,5,0,51,A
367666190,2024-01-01T00:00:13,47.65769,-122.3824,0,225,174,BEAUTY BAY,IMO8852758,WDH9254,30,7,41,13,3.2,30,A
367767410,2024-01-01T00:01:02,46.0088,-122.84902,0,360,511,MULE,,WDJ3372,30,0,13,4,1.4,50,A
368130590,2024-01-01T00:00:11,27.81248,-97.39599,8.8,276.9,275,MERCURY,IMO9905083,WDL4354,52,0,30,13,6.4,52,A
367635760,2024-01-01T00:00:08,43.48742,-124.53466,7,323.9,511,STORMIE C,IMO8851742,WDH6223,30,7,20,7,0,30,A
368055550,2024-01-01T00:00:08,35.08704,-90.08895,0,18.2,214,RONALD HULL III,,WDK4473,31,12,27,10,3,31,A
316045066,2024-01-01T00:00:08,43.64274,-79.34766,0,28.4,511,MV ONGIARA,IMO6410374,VC4161,60,15,0,0,0,0,A
368173810,2024-01-01T00:00:08,38.41143,-82.59657,3.8,180.7,175,TRI STATE,,WDL8879,57,15,111,18,2.3,57,A
366997930,2024-01-01T00:01:03,29.94517,-90.37483,0.3,300,352,RAY ECKSTEIN,IMO8635863,WDC2804,52,0,22,8,3.2,52,A
367139820,2024-01-01T00:00:29,48.42634,-123.38337,0,228.4,44,INVICTUS,,WDD4072,37,5,21,6,0,37,A
367521170,2024-01-01T00:01:11,42.35181,-71.04125,0,241.5,511,SEAPORT ELITE II,,WDG2974,60,5,33,7,3.5,60,A
368049690,2024-01-01T00:01:04,29.72539,-90.12172,0,149.7,511,GLOBAL LIFT 5,,WDK3888,99,1,19,10,0,99,A
316001262,2024-01-01T00:00:09,49.3764,-123.27094,0,237.4,193,QUEEN OF SURREY,IMO7902221,VG8177,60,0,140,28,0,60,A
303179000,2024-01-01T00:00:07,29.33526,-94.6911,5.6,131.8,128,KAREN C,IMO7319010,WDK3258,31,15,38,10,4.8,31,A
316038834,2024-01-01T00:00:10,49.19985,-122.66417,0,182.8,246,OCEAN DEFIANT,IMO9901491,,52,15,20,7,0,52,A
367506850,2024-01-01T00:00:07,30.34383,-88.50733,0,7.6,511,SIGNET VICTORY,IMO8968208,WDF9599,52,0,17,6,3.6,52,A
368023480,2024-01-01T00:00:36,35.07634,-76.96805,0,235.5,97,LONG POINT,,WDJ9179,37,5,18,6,1.7,37,A
316011710,2024-01-01T00:00:00,43.12059,-79.19441,0.4,7.9,10,ALGOMA HARVESTER,IMO9613939,XJBK,70,0,226,24,8.1,70,A
367168250,2024-01-01T00:00:06,25.31204,-80.28102,0,227.6,511,CONSTELLATION,,WDD6097,37,0,39,8,2.5,37,A
368243680,2024-01-01T00:01:01,45.60889,-122.67279,0,86.8,511,BLUE HOUR,IMO0000000,WDM8485,37,,8,3,,,B
367710960,2024-01-01T00:00:03,29.73531,-95.12763,4.7,87.8,90,CAPT TROY GREEN,,WDI5675,31,0,113,18,2.4,57,A
367778670,2024-01-01T00:01:02,40.68692,-74.03589,18.3,30.1,26,URBAN JOURNEY,,WDJ4540,60,0,26,8,1.9,60,A
538009054,2024-01-01T00:01:04,38.955,-75.18401,0.1,10.3,331,SEARHYTHM,IMO9880350,V7A4248,80,1,237,44,13.5,80,A
367597530,2024-01-01T00:00:00,40.80207,-73.88492,0,114,106,HUNTS POINT,IMO9648049,WDH2432,80,9,88,21,13.6,80,A
338338181,2024-01-01T00:01:05,33.98078,-118.45004,0.1,64.1,511,BELLA VITA,IMO0000000,,36,,10,4,,,B
368053000,2024-01-01T00:00:00,24.32961,-81.73473,13.3,266,267,MAERSK KANSAS,IMO9311701,WDD7559,71,0,292,32,12.1,71,A
368198090,2024-01-01T00:01:15,17.95464,-66.29108,0.1,184.8,511,ATHENA,IMO0000000,WDM3534,36,,10,3,,,B
368138170,2024-01-01T00:00:07,30.15569,-85.66714,0,240,318,JASON GOLDING,IMO1302229,WDL5128,57,15,211,16,3.1,57,A
316024662,2024-01-01T00:01:16,49.31203,-123.09311,0.1,360,511,SEA CHANGE,IMO0000000,,37,,0,0,,,B
366995910,2024-01-01T00:00:07,29.99643,-93.91547,0,6.3,86,CAMERON BLAIR,,WDC2641,52,0,21,9,2.9,52,A
367500810,2024-01-01T00:00:11,29.15506,-89.24739,102.3,360,137,CAPT FRANK,,WDF9003,90,3,56,14,0,0,A
367349770,2024-01-01T00:01:09,47.66698,-122.39181,0,19.6,0,POINT FERMIN,IMO7531838,WDE4178,31,0,32,10,4.3,31,A
367481310,2024-01-01T00:00:11,27.71209,-83.45283,12,105.1,105,OSG COURAGEOUS,IMO9395707,WDF7122,82,0,204,26,9,82,A
355263000,2024-01-01T00:00:15,33.35132,-118.31515,0.2,256.3,313,CARNIVAL RADIANCE,IMO9172648,3FFL8,60,0,272,44,8.5,60,A
367477760,2024-01-01T00:00:14,36.98504,-76.44025,0,199.1,511,HUNTINGTON,IMO0000000,WCX6898,31,,25,8,,,B
367615560,2024-01-01T00:00:43,42.38422,-71.06324,0,316.4,511,WARREN JR,,WDH4232,90,5,46,11,2.8,0,A
369053000,2024-01-01T00:00:05,37.75463,-75.21911,12.4,209.8,208,LIBERTY ISLAND,IMO9224831,WDFP,90,0,99,18,7,90,A
367598880,2024-01-01T00:00:15,38.99364,-74.83108,3.3,117.5,511,CAPT SIG,IMO0000000,WDH2561,30,,33,8,,,B
538008070,2024-01-01T00:00:55,29.42578,-93.64317,0,357.9,142,BLUE PRINCE,IMO9429182,V7PS9,80,1,243,42,13.7,80,A
367726810,2024-01-01T00:00:03,40.45132,-73.80076,8.5,260.4,511,AMERICA,,WDI7244,69,0,17,5,0,69,A
316025599,2024-01-01T00:01:07,48.42942,-123.37501,0,360,349,OCEAN STEVNS,IMO9224960,CFN6673,52,5,34,12,0,52,A
368142750,2024-01-01T00:00:08,29.92038,-89.95178,0,149.1,221,NYQUIST,,WDL5618,52,0,22,10,2.9,52,A
366988340,2024-01-01T00:01:11,31.00604,-91.71795,0,5,511,GLENNA M,,WBC2215,31,0,16,8,0,57,A
367332930,2024-01-01T00:00:08,29.93337,-89.99733,0,360,301,JACKIE GONSOULIN,IMO1194711,WDE3014,31,0,205,18,3.1,57,A
367354350,2024-01-01T00:00:14,41.35547,-72.09173,0,151,111,SUSAN ANNE,IMO6402236,WCY5700,60,0,72,17,4,60,A
367430840,2024-01-01T00:00:05,32.69313,-80.22538,0,254.1,511,LAYLA RENEE,,WDF2696,32,15,22,8,3.1,32,A
636091971,2024-01-01T00:01:08,28.85085,-93.96519,16,103.6,103,GASCHEM ADRIATIC,IMO9402586,A8VA6,84,0,155,23,5.9,84,A
368293810,2024-01-01T00:00:17,25.84961,-80.17084,0.2,360,511,OFF THE HOOK,IMO0000000,WDN5862,37,,20,6,,,B
316023341,2024-01-01T00:01:10,46.75645,-91.97011,0.4,279.4,9,WHITEFISH BAY,IMO9639880,CFN6287,70,0,225,25,8.1,70,A
338327991,2024-01-01T00:00:20,38.0393,-121.88615,0,360,18,IT'S ALL GOOD,IMO0000000,,37,,15,4,,,B
538071695,2024-01-01T00:00:06,32.70526,-117.16283,0,337,511,UGLY BETTY,,V7A5225,0,0,0,0,1.5,0,A
367628430,2024-01-01T00:00:21,29.98224,-81.65058,0,360,511,TWIST OF FATE,IMO0000000,WDH5490,36,,13,4,,,B
368330530,2024-01-01T00:00:22,34.64028,-120.72712,6.9,326.7,511,CATALYST,IMO0000000,WDN9817,37,,13,7,,,B
367751210,2024-01-01T00:00:24,29.57676,-92.88316,3,212.2,511,LUCKY COOPER,IMO8885705,WDI9694,30,,23,7,,,B
366971370,2024-01-01T00:00:04,47.3862,-86.73686,11.6,115.2,113,EDWIN H GOTT,IMO7606061,WDH7558,70,0,305,32,7.3,70,A
367780930,2024-01-01T00:00:00,40.58664,-73.928,0,360,511,LADY FLAMINGO,,WDJ4767,69,2,21,6,2,69,A
367640240,2024-01-01T00:00:26,32.72609,-117.20721,0,267,511,LEGACY,IMO0000000,WDH6651,37,,20,6,,,B
368086830,2024-01-01T00:00:32,48.75757,-122.50615,0,84.9,218,ISLAND WANDERER,IMO0000000,WDK7688,37,,9,3,,,B
367314420,2024-01-01T00:00:05,29.75404,-95.0656,6.9,332.2,332,HOUMA,,WDD9648,31,12,25,11,3,52,A
368231090,2024-01-01T00:00:35,27.51338,-82.55583,0,47.4,141,VOODOO KREWE,IMO0000000,WDM7122,37,,17,8,,,B
316013007,2024-01-01T00:00:03,44.23263,-76.47704,0,358,101,WOLFE ISLANDER III,IMO7423079,VA3418,60,0,68,20,2.1,60,A
367430050,2024-01-01T00:00:03,29.65191,-91.27221,5.9,244.1,233,STEVEN M BRYAN,,WDF2628,31,0,28,10,2.8,99,A
316026483,2024-01-01T00:00:01,49.29908,-123.02953,0,113.7,178,TRIDENT TRANSPORTER,IMO8772702,,52,0,21,8,3.9,52,A
367362460,2024-01-01T00:00:08,30.04913,-90.53682,0,87.7,1,HAROLD B WARREN,IMO0000078,WDK4309,52,0,20,8,2.9,52,A
538010229,2024-01-01T00:00:01,27.81802,-97.47229,4.8,107.7,104,P.ALIKI,IMO9460136,V7A5780,80,0,244,42,12,80,A
367474570,2024-01-01T00:00:08,38.11089,-90.24889,0,14.4,511,ROGER BINSFELD,,WDF6467,31,0,22,9,0,31,A
316044308,2024-01-01T00:00:36,48.6109,-123.1528,0,164,511,HOLY MOSES,IMO0000000,WCI3061,37,,9,3,,,B
366773040,2024-01-01T00:00:07,47.95085,-122.29717,0,161.7,161,WSF ISSAQUAH,IMO7808102,WSD3625,60,0,100,24,0,60,A
338396913,2024-01-01T00:00:36,38.87245,-77.00174,0,360,511,DUTCH YANKEE,IMO0000000,,37,,16,5,,,B
538005478,2024-01-01T00:00:37,30.48328,-91.19412,0,133.2,2,CHEM ROTTERDAM,IMO9640140,V7EJ3,89,5,141,24,8.8,89,A
366888800,2024-01-01T00:00:09,32.69604,-117.15199,0,153.5,74,TIOGA,IMO1021169,WDE7327,52,0,30,12,4.2,52,A
368124090,2024-01-01T00:00:46,47.61653,-122.51054,0,360,511,BELLE OF THE WEST,IMO0000000,WDL3693,37,,15,5,,,B
338399477,2024-01-01T00:00:48,25.7311,-80.23172,0,360,511,INFINITY T/T,IMO0000000,,37,,0,0,,,B
338145139,2024-01-01T00:00:49,38.67642,-77.25238,0,253.1,177,NAUGHT ON CALL,IMO0000000,,37,,16,5,,,B
338368108,2024-01-01T00:00:46,28.21352,-80.61297,0,310,511,IN NO HURRY,IMO0000000,1301953,37,,13,4,,,B
338340881,2024-01-01T00:00:50,37.50217,-122.48289,0,218.3,188,WOOSTER,IMO0000000,,30,,17,5,,,B
338362794,2024-01-01T00:00:51,33.86397,-78.63935,0,166.2,511,X-DAYS,IMO0000000,,37,,13,4,,,B
368243510,2024-01-01T00:00:55,48.57104,-123.16733,0.3,360,511,TIN MAN,IMO0000000,WDM8464,37,,0,0,,,B
338345406,2024-01-01T00:00:59,34.24764,-119.26559,0,360,511,S/V SURPRISE,IMO0000000,,36,,12,4,,,B
368001230,2024-01-01T00:00:59,24.56262,-81.7303,0,285.3,511,NAMEDROPPER,IMO0000000,WDJ6888,37,,24,6,,,B
338466961,2024-01-01T00:01:01,33.72829,-118.06016,0,360,511,FAMILY AFFAIR,IMO0000000,,37,,13,6,,,B
367788750,2024-01-01T00:01:00,32.78251,-79.95892,0,360,511,GABANNA,IMO0000000,WDJ5549,37,,15,4,,,B
316018038,2024-01-01T00:01:01,48.57217,-123.46448,0,3,511,CIAO,IMO0000000,,37,,19,6,,,B
368269780,2024-01-01T00:01:02,29.21697,-90.22204,0,287.2,254,GO GLORY,IMO8998112,WDN3240,70,5,43,12,3,70,A
369970726,2024-01-01T00:00:18,38.48191,-90.27879,0.4,360,511,DREDGE GOETZ,,AEPW,33,3,67,12,0,33,A
338409411,2024-01-01T00:01:01,28.46522,-96.37971,0,38.9,511,KIM,IMO0000000,,52,,14,5,,,B
366985050,2024-01-01T00:00:20,31.43166,-91.51179,4.9,333.5,338,VIKING QUEEN,,WDB9919,31,12,425,75,3.2,57,A
338358775,2024-01-01T00:01:03,21.31335,-157.86716,0,360,12,PB HANAKAHI,,,50,0,11,3,0,50,A
368048220,2024-01-01T00:00:42,47.6467,-122.32757,0,147.9,294,LIBERTY,,WDK3738,37,5,33,8,2.2,37,A
368154770,2024-01-01T00:00:43,26.10499,-80.12632,0,360,511,LOVE MACHINE 6,,WDL6859,37,0,16,5,1.8,37,A
367481570,2024-01-01T00:00:07,38.5889,-90.19792,1.6,19.5,511,KATHERINE B WAYNE,,WDL9279,31,0,22,7,3,31,A
477810200,2024-01-01T00:00:44,28.58532,-93.74868,0,143.5,222,NEW CONSTANT,IMO9708514,VRPN5,80,1,333,60,21.4,80,A
367469280,2024-01-01T00:00:11,28.00688,-80.3737,6.9,169.5,171,VERITAS,IMO5379119,WDF5975,36,,12,4,,,B
303461000,2024-01-01T00:00:20,40.66826,-74.00171,0,83,30,FELLS POINT,IMO9704427,WDH5561,52,0,28,10,3.9,52,A
367042160,2024-01-01T00:00:05,29.93562,-90.22138,0,202.3,511,EDWARD TERREL,,WYQ8387,31,0,19,8,2.4,31,A
367366860,2024-01-01T00:00:08,26.02034,-80.11731,0,121.5,511,SOUTH FL  PRINCESS,IMO0000000,WDE5448,60,,23,6,,,B
367585910,2024-01-01T00:00:29,29.13726,-90.2044,0,308.8,161,HOS CAROLINA,IMO9647576,WDG9250,70,0,97,20,3.3,70,A
366842490,2024-01-01T00:00:09,42.90602,-124.53166,7.2,353.6,511,MS JULIE,IMO0000000,WDI6781,30,,5,0,,,B
371085000,2024-01-01T00:00:45,27.623,-82.96396,0,217.3,211,SEATTLE HARMONY,IMO9836919,3FRY,70,1,180,31,6.2,70,A
367351510,2024-01-01T00:01:15,29.78728,-95.08305,0,252,511,LIL ELLIOT,,WDN6238,32,12,17,6,3,32,A
366695940,2024-01-01T00:00:10,42.38024,-71.04186,0,275.2,511,ZACHERY REINAUER,IMO7203302,WCU4692,52,0,126,8,4.4,52,A
368228680,2024-01-01T00:00:26,29.46812,-94.96217,0,360,511,FREYA,,WDM6831,69,0,18,6,1.5,69,A
368345560,2024-01-01T00:00:02,47.66704,-122.38897,0,286.4,511,MISTY DAWN,IMO10811976,WDP3444,30,7,36,8,3,30,A
368243960,2024-01-01T00:00:13,32.71795,-117.23127,0,46.7,511,STATE OF MIND,IMO0000000,WDM8513,37,,12,4,,,B
316030644,2024-01-01T00:00:27,49.52661,-124.84609,0,206,240,BAYNES SOUND CONNECT,IMO9739252,CFN7319,60,3,79,17,0,0,A
367004910,2024-01-01T00:00:02,29.82054,-91.82576,4.1,354.7,351,T H KELLY,,WDC3264,31,0,23,9,3,31,A
367697560,2024-01-01T00:00:10,47.67917,-122.40791,0,257.9,511,PLEIN AIR,IMO0000000,WDI4330,36,,14,5,,,B
